Padrao,Busca,DensidadeRegiao
806,BFS,0.36849419558425545
810,BFS,0.36849419558425545
851,BFS,0.36849419558425545
856,BFS,0.36849419558425545
907,BFS,0.36849419558425545
924,BFS,0.36849419558425545
925,BFS,0.36849419558425545
956,BFS,0.36849419558425545
969,BFS,0.36849419558425545
974,BFS,0.36849419558425545
976,BFS,0.36849419558425545
990,BFS,0.36849419558425545
991,BFS,0.36849419558425545
80,BFS,0.36849419558425545
91,BFS,0.36849419558425545
109,BFS,0.36849419558425545
141,BFS,0.36849419558425545
175,BFS,0.36849419558425545
203,BFS,0.36849419558425545
206,BFS,0.36849419558425545
239,BFS,0.36849419558425545
264,BFS,0.36849419558425545
269,BFS,0.36849419558425545
273,BFS,0.36849419558425545
286,BFS,0.36849419558425545
298,BFS,0.36849419558425545
321,BFS,0.36849419558425545
398,BFS,0.36849419558425545
408,BFS,0.36849419558425545
448,BFS,0.36849419558425545
459,BFS,0.36849419558425545
557,BFS,0.36849419558425545
559,BFS,0.36849419558425545
579,BFS,0.36849419558425545
668,BFS,0.36849419558425545
704,BFS,0.36849419558425545
737,BFS,0.36849419558425545
775,BFS,0.36849419558425545
805,BFS,0.36849419558425545
808,BFS,0.36849419558425545
842,BFS,0.36849419558425545
879,BFS,0.36849419558425545
908,BFS,0.36849419558425545
911,BFS,0.36849419558425545
944,BFS,0.36849419558425545
970,BFS,0.36849419558425545
979,BFS,0.36849419558425545
987,BFS,0.36849419558425545
5,BFS,0.36849419558425545
19,BFS,0.36849419558425545
184,BFS,0.36849419558425545
347,BFS,0.36849419558425545
365,BFS,0.36849419558425545
403,BFS,0.36849419558425545
546,BFS,0.36849419558425545
599,BFS,0.36849419558425545
954,BFS,0.36849419558425545
244,BFS,0.36849419558425545
359,BFS,0.36849419558425545
455,BFS,0.36849419558425545
537,BFS,0.36849419558425545
630,BFS,0.36849419558425545
747,BFS,0.36849419558425545
765,BFS,0.36849419558425545
768,BFS,0.36849419558425545
827,BFS,0.36849419558425545
895,BFS,0.36849419558425545
940,BFS,0.36849419558425545
966,BFS,0.36849419558425545
52,BFS,0.36849419558425545
54,BFS,0.36849419558425545
58,BFS,0.36849419558425545
60,BFS,0.36849419558425545
191,BFS,0.36849419558425545
245,BFS,0.36849419558425545
262,BFS,0.36849419558425545
305,BFS,0.36849419558425545
324,BFS,0.36849419558425545
342,BFS,0.36849419558425545
349,BFS,0.36849419558425545
513,BFS,0.36849419558425545
553,BFS,0.36849419558425545
719,BFS,0.36849419558425545
733,BFS,0.36849419558425545
824,BFS,0.36849419558425545
826,BFS,0.36849419558425545
986,BFS,0.36849419558425545
44,BFS,0.36849419558425545
53,BFS,0.36849419558425545
372,BFS,0.36849419558425545
429,BFS,0.36849419558425545
144,BFS,0.36849419558425545
149,BFS,0.36849419558425545
583,BFS,0.36849419558425545
654,BFS,0.36849419558425545
669,BFS,0.36849419558425545
838,BFS,0.36849419558425545
950,BFS,0.36849419558425545
64,BFS,0.36849419558425545
66,BFS,0.36849419558425545
331,BFS,0.36849419558425545
556,BFS,0.36849419558425545
620,BFS,0.36849419558425545
821,BFS,0.36849419558425545
148,BFS,0.36849419558425545
953,BFS,0.36849419558425545
997,BFS,0.36849419558425545
581,BFS,0.36849419558425545
823,BFS,0.36849419558425545
226,BFS,0.36849419558425545
373,BFS,0.36849419558425545
416,BFS,0.36849419558425545
555,BFS,0.36849419558425545
980,BFS,0.36849419558425545
965,BFS,0.36849419558425545
478,BFS,0.36849419558425545
770,BFS,0.44175824175824174
10,BFS,0.44175824175824174
27,BFS,0.44175824175824174
41,BFS,0.44175824175824174
71,BFS,0.44175824175824174
87,BFS,0.44175824175824174
103,BFS,0.44175824175824174
162,BFS,0.44175824175824174
169,BFS,0.44175824175824174
182,BFS,0.44175824175824174
200,BFS,0.44175824175824174
219,BFS,0.44175824175824174
250,BFS,0.44175824175824174
266,BFS,0.44175824175824174
282,BFS,0.44175824175824174
284,BFS,0.44175824175824174
289,BFS,0.44175824175824174
