Padrão,Densidade,Busca
2,0.4835164835164835,BFS
0,0.4835164835164835,BFS
1,0.4835164835164835,BFS
3,0.4835164835164835,BFS
4,0.4835164835164835,BFS
5,0.4835164835164835,BFS
6,0.4835164835164835,BFS
8,0.4835164835164835,BFS
11,0.4835164835164835,BFS
12,0.4835164835164835,BFS
7,0.4835164835164835,BFS
9,0.4835164835164835,BFS
10,0.4835164835164835,BFS
13,0.4835164835164835,BFS
