Padrao,Busca,DensidadeRegiao
45,BFS,0.05621035058430718
63,BFS,0.05621035058430718
78,BFS,0.05621035058430718
84,BFS,0.05621035058430718
129,BFS,0.05621035058430718
150,BFS,0.05621035058430718
169,BFS,0.05621035058430718
215,BFS,0.05621035058430718
225,BFS,0.05621035058430718
236,BFS,0.05621035058430718
265,BFS,0.05621035058430718
273,BFS,0.05621035058430718
280,BFS,0.05621035058430718
281,BFS,0.05621035058430718
287,BFS,0.05621035058430718
312,BFS,0.05621035058430718
321,BFS,0.05621035058430718
354,BFS,0.05621035058430718
363,BFS,0.05621035058430718
366,BFS,0.05621035058430718
380,BFS,0.05621035058430718
385,BFS,0.05621035058430718
405,BFS,0.05621035058430718
407,BFS,0.05621035058430718
439,BFS,0.05621035058430718
477,BFS,0.05621035058430718
479,BFS,0.05621035058430718
506,BFS,0.05621035058430718
515,BFS,0.05621035058430718
524,BFS,0.05621035058430718
576,BFS,0.05621035058430718
578,BFS,0.05621035058430718
34,BFS,0.05621035058430718
46,BFS,0.05621035058430718
52,BFS,0.05621035058430718
80,BFS,0.05621035058430718
86,BFS,0.05621035058430718
98,BFS,0.05621035058430718
111,BFS,0.05621035058430718
124,BFS,0.05621035058430718
160,BFS,0.05621035058430718
162,BFS,0.05621035058430718
164,BFS,0.05621035058430718
166,BFS,0.05621035058430718
172,BFS,0.05621035058430718
188,BFS,0.05621035058430718
191,BFS,0.05621035058430718
192,BFS,0.05621035058430718
203,BFS,0.05621035058430718
210,BFS,0.05621035058430718
228,BFS,0.05621035058430718
235,BFS,0.05621035058430718
246,BFS,0.05621035058430718
282,BFS,0.05621035058430718
292,BFS,0.05621035058430718
301,BFS,0.05621035058430718
319,BFS,0.05621035058430718
325,BFS,0.05621035058430718
339,BFS,0.05621035058430718
361,BFS,0.05621035058430718
371,BFS,0.05621035058430718
383,BFS,0.05621035058430718
389,BFS,0.05621035058430718
400,BFS,0.05621035058430718
402,BFS,0.05621035058430718
409,BFS,0.05621035058430718
417,BFS,0.05621035058430718
433,BFS,0.05621035058430718
445,BFS,0.05621035058430718
466,BFS,0.05621035058430718
469,BFS,0.05621035058430718
472,BFS,0.05621035058430718
482,BFS,0.05621035058430718
494,BFS,0.05621035058430718
537,BFS,0.05621035058430718
538,BFS,0.05621035058430718
542,BFS,0.05621035058430718
559,BFS,0.05621035058430718
565,BFS,0.05621035058430718
568,BFS,0.05621035058430718
32,BFS,0.05621035058430718
72,BFS,0.05621035058430718
76,BFS,0.05621035058430718
85,BFS,0.05621035058430718
91,BFS,0.05621035058430718
115,BFS,0.05621035058430718
130,BFS,0.05621035058430718
187,BFS,0.05621035058430718
201,BFS,0.05621035058430718
202,BFS,0.05621035058430718
226,BFS,0.05621035058430718
248,BFS,0.05621035058430718
255,BFS,0.05621035058430718
257,BFS,0.05621035058430718
271,BFS,0.05621035058430718
283,BFS,0.05621035058430718
327,BFS,0.05621035058430718
345,BFS,0.05621035058430718
372,BFS,0.05621035058430718
388,BFS,0.05621035058430718
401,BFS,0.05621035058430718
441,BFS,0.05621035058430718
510,BFS,0.05621035058430718
514,BFS,0.05621035058430718
519,BFS,0.05621035058430718
562,BFS,0.05621035058430718
18,BFS,0.05621035058430718
48,BFS,0.05621035058430718
100,BFS,0.05621035058430718
116,BFS,0.05621035058430718
119,BFS,0.05621035058430718
142,BFS,0.05621035058430718
180,BFS,0.05621035058430718
208,BFS,0.05621035058430718
221,BFS,0.05621035058430718
224,BFS,0.05621035058430718
268,BFS,0.05621035058430718
309,BFS,0.05621035058430718
391,BFS,0.05621035058430718
396,BFS,0.05621035058430718
398,BFS,0.05621035058430718
416,BFS,0.05621035058430718
457,BFS,0.05621035058430718
458,BFS,0.05621035058430718
490,BFS,0.05621035058430718
499,BFS,0.05621035058430718
553,BFS,0.05621035058430718
0,BFS,0.05621035058430718
59,BFS,0.05621035058430718
73,BFS,0.05621035058430718
118,BFS,0.05621035058430718
146,BFS,0.05621035058430718
204,BFS,0.05621035058430718
218,BFS,0.05621035058430718
229,BFS,0.05621035058430718
252,BFS,0.05621035058430718
276,BFS,0.05621035058430718
395,BFS,0.05621035058430718
488,BFS,0.05621035058430718
541,BFS,0.05621035058430718
588,BFS,0.05621035058430718
35,BFS,0.05621035058430718
43,BFS,0.05621035058430718
51,BFS,0.05621035058430718
110,BFS,0.05621035058430718
181,BFS,0.05621035058430718
540,BFS,0.05621035058430718
20,BFS,0.05621035058430718
81,BFS,0.05621035058430718
134,BFS,0.05621035058430718
149,BFS,0.05621035058430718
178,BFS,0.05621035058430718
185,BFS,0.05621035058430718
278,BFS,0.05621035058430718
298,BFS,0.05621035058430718
367,BFS,0.05621035058430718
376,BFS,0.05621035058430718
411,BFS,0.05621035058430718
434,BFS,0.05621035058430718
454,BFS,0.05621035058430718
574,BFS,0.05621035058430718
595,BFS,0.05621035058430718
39,BFS,0.05621035058430718
99,BFS,0.05621035058430718
123,BFS,0.05621035058430718
143,BFS,0.05621035058430718
163,BFS,0.05621035058430718
184,BFS,0.05621035058430718
216,BFS,0.05621035058430718
311,BFS,0.05621035058430718
315,BFS,0.05621035058430718
317,BFS,0.05621035058430718
342,BFS,0.05621035058430718
360,BFS,0.05621035058430718
370,BFS,0.05621035058430718
437,BFS,0.05621035058430718
447,BFS,0.05621035058430718
453,BFS,0.05621035058430718
463,BFS,0.05621035058430718
468,BFS,0.05621035058430718
471,BFS,0.05621035058430718
473,BFS,0.05621035058430718
483,BFS,0.05621035058430718
502,BFS,0.05621035058430718
521,BFS,0.05621035058430718
535,BFS,0.05621035058430718
581,BFS,0.05621035058430718
593,BFS,0.05621035058430718
596,BFS,0.05621035058430718
5,BFS,0.05621035058430718
71,BFS,0.05621035058430718
141,BFS,0.05621035058430718
159,BFS,0.05621035058430718
214,BFS,0.05621035058430718
240,BFS,0.05621035058430718
308,BFS,0.05621035058430718
373,BFS,0.05621035058430718
484,BFS,0.05621035058430718
522,BFS,0.05621035058430718
564,BFS,0.05621035058430718
569,BFS,0.05621035058430718
586,BFS,0.05621035058430718
68,BFS,0.05621035058430718
83,BFS,0.05621035058430718
90,BFS,0.05621035058430718
102,BFS,0.05621035058430718
107,BFS,0.05621035058430718
193,BFS,0.05621035058430718
206,BFS,0.05621035058430718
245,BFS,0.05621035058430718
279,BFS,0.05621035058430718
421,BFS,0.05621035058430718
443,BFS,0.05621035058430718
460,BFS,0.05621035058430718
464,BFS,0.05621035058430718
489,BFS,0.05621035058430718
520,BFS,0.05621035058430718
531,BFS,0.05621035058430718
573,BFS,0.05621035058430718
582,BFS,0.05621035058430718
9,BFS,0.05621035058430718
28,BFS,0.05621035058430718
50,BFS,0.05621035058430718
74,BFS,0.05621035058430718
126,BFS,0.05621035058430718
291,BFS,0.05621035058430718
303,BFS,0.05621035058430718
324,BFS,0.05621035058430718
328,BFS,0.05621035058430718
374,BFS,0.05621035058430718
420,BFS,0.05621035058430718
432,BFS,0.05621035058430718
465,BFS,0.05621035058430718
15,BFS,0.05621035058430718
92,BFS,0.05621035058430718
189,BFS,0.05621035058430718
219,BFS,0.05621035058430718
286,BFS,0.05621035058430718
408,BFS,0.05621035058430718
501,BFS,0.05621035058430718
583,BFS,0.05621035058430718
22,BFS,0.05621035058430718
89,BFS,0.05621035058430718
114,BFS,0.05621035058430718
135,BFS,0.05621035058430718
138,BFS,0.05621035058430718
152,BFS,0.05621035058430718
284,BFS,0.05621035058430718
452,BFS,0.05621035058430718
212,BFS,0.05621035058430718
247,BFS,0.05621035058430718
356,BFS,0.05621035058430718
387,BFS,0.05621035058430718
497,BFS,0.05621035058430718
571,BFS,0.05621035058430718
591,BFS,0.05621035058430718
599,BFS,0.05621035058430718
36,BFS,0.05621035058430718
64,BFS,0.05621035058430718
154,BFS,0.05621035058430718
170,BFS,0.05621035058430718
230,BFS,0.05621035058430718
238,BFS,0.05621035058430718
304,BFS,0.05621035058430718
384,BFS,0.05621035058430718
449,BFS,0.05621035058430718
461,BFS,0.05621035058430718
500,BFS,0.05621035058430718
6,BFS,0.05621035058430718
13,BFS,0.05621035058430718
58,BFS,0.05621035058430718
61,BFS,0.05621035058430718
223,BFS,0.05621035058430718
404,BFS,0.05621035058430718
431,BFS,0.05621035058430718
570,BFS,0.05621035058430718
8,BFS,0.05621035058430718
25,BFS,0.05621035058430718
33,BFS,0.05621035058430718
128,BFS,0.05621035058430718
197,BFS,0.05621035058430718
263,BFS,0.05621035058430718
295,BFS,0.05621035058430718
330,BFS,0.05621035058430718
399,BFS,0.05621035058430718
418,BFS,0.05621035058430718
426,BFS,0.05621035058430718
503,BFS,0.05621035058430718
505,BFS,0.05621035058430718
526,BFS,0.05621035058430718
563,BFS,0.05621035058430718
112,BFS,0.05621035058430718
117,BFS,0.05621035058430718
157,BFS,0.05621035058430718
277,BFS,0.05621035058430718
296,BFS,0.05621035058430718
314,BFS,0.05621035058430718
397,BFS,0.05621035058430718
413,BFS,0.05621035058430718
485,BFS,0.05621035058430718
523,BFS,0.05621035058430718
530,BFS,0.05621035058430718
539,BFS,0.05621035058430718
297,BFS,0.05621035058430718
55,BFS,0.05621035058430718
56,BFS,0.05621035058430718
62,BFS,0.05621035058430718
288,BFS,0.05621035058430718
53,BFS,0.05621035058430718
79,BFS,0.05621035058430718
95,BFS,0.05621035058430718
336,BFS,0.05621035058430718
337,BFS,0.05621035058430718
375,BFS,0.05621035058430718
480,BFS,0.05621035058430718
495,BFS,0.05621035058430718
545,BFS,0.05621035058430718
550,BFS,0.05621035058430718
554,BFS,0.05621035058430718
153,BFS,0.05621035058430718
173,BFS,0.05621035058430718
176,BFS,0.05621035058430718
381,BFS,0.05621035058430718
156,BFS,0.05621035058430718
177,BFS,0.05621035058430718
267,BFS,0.05621035058430718
351,BFS,0.05621035058430718
392,BFS,0.05621035058430718
403,BFS,0.05621035058430718
66,BFS,0.05621035058430718
139,BFS,0.05621035058430718
451,BFS,0.05621035058430718
475,BFS,0.05621035058430718
585,BFS,0.05621035058430718
104,BFS,0.05621035058430718
436,BFS,0.05621035058430718
536,BFS,0.05621035058430718
103,BFS,0.05621035058430718
525,BFS,0.05621035058430718
29,BFS,0.05621035058430718
125,BFS,0.05621035058430718
318,BFS,0.05621035058430718
329,BFS,0.05621035058430718
349,BFS,0.05621035058430718
423,BFS,0.05621035058430718
455,BFS,0.05621035058430718
158,BFS,0.05621035058430718
207,BFS,0.05621035058430718
250,BFS,0.05621035058430718
394,BFS,0.05621035058430718
450,BFS,0.05621035058430718
555,BFS,0.05621035058430718
558,BFS,0.05621035058430718
348,BFS,0.05621035058430718
386,BFS,0.05621035058430718
529,BFS,0.05621035058430718
579,BFS,0.05621035058430718
49,BFS,0.05621035058430718
136,BFS,0.05621035058430718
547,BFS,0.05621035058430718
171,BFS,0.05621035058430718
243,BFS,0.05621035058430718
362,BFS,0.05621035058430718
144,BFS,0.05621035058430718
486,BFS,0.05621035058430718
491,BFS,0.05621035058430718
543,BFS,0.05621035058430718
566,BFS,0.05621035058430718
3,BFS,0.05621035058430718
44,BFS,0.05621035058430718
108,BFS,0.05621035058430718
299,BFS,0.05621035058430718
305,BFS,0.05621035058430718
313,BFS,0.05621035058430718
355,BFS,0.05621035058430718
359,BFS,0.05621035058430718
414,BFS,0.05621035058430718
527,BFS,0.05621035058430718
16,BFS,0.05621035058430718
205,BFS,0.05621035058430718
528,BFS,0.05621035058430718
82,BFS,0.05621035058430718
94,BFS,0.05621035058430718
140,BFS,0.05621035058430718
175,BFS,0.05621035058430718
190,BFS,0.05621035058430718
272,BFS,0.05621035058430718
335,BFS,0.05621035058430718
379,BFS,0.05621035058430718
194,BFS,0.05621035058430718
513,BFS,0.05621035058430718
196,BFS,0.05621035058430718
322,BFS,0.05621035058430718
127,BFS,0.05621035058430718
209,BFS,0.05621035058430718
358,BFS,0.05621035058430718
213,BFS,0.05621035058430718
412,BFS,0.05621035058430718
430,BFS,0.05621035058430718
446,BFS,0.05621035058430718
217,BFS,0.05621035058430718
67,BFS,0.05621035058430718
234,BFS,0.05621035058430718
244,BFS,0.05621035058430718
302,BFS,0.05621035058430718
316,BFS,0.05621035058430718
121,BFS,0.05621035058430718
151,BFS,0.05621035058430718
382,BFS,0.05621035058430718
429,BFS,0.05621035058430718
442,BFS,0.05621035058430718
467,BFS,0.05621035058430718
584,BFS,0.05621035058430718
77,BFS,0.05621035058430718
200,BFS,0.05621035058430718
12,BFS,0.05621035058430718
167,BFS,0.05621035058430718
557,BFS,0.05621035058430718
7,BFS,0.05621035058430718
96,BFS,0.05621035058430718
101,BFS,0.05621035058430718
105,BFS,0.05621035058430718
393,BFS,0.05621035058430718
560,BFS,0.05621035058430718
378,BFS,0.05621035058430718
60,BFS,0.05621035058430718
481,BFS,0.05621035058430718
97,BFS,0.05621035058430718
415,BFS,0.05621035058430718
70,BFS,0.05621035058430718
357,BFS,0.05621035058430718
195,BFS,0.05621035058430718
493,BFS,0.05621035058430718
41,BFS,0.05621035058430718
87,BFS,0.05621035058430718
428,BFS,0.05621035058430718
577,BFS,0.05621035058430718
69,BFS,0.05621035058430718
147,BFS,0.05621035058430718
470,BFS,0.05621035058430718
575,BFS,0.05621035058430718
21,BFS,0.05621035058430718
131,BFS,0.05621035058430718
198,BFS,0.05621035058430718
40,BFS,0.05621035058430718
113,BFS,0.05621035058430718
65,BFS,0.05621035058430718
31,BFS,0.05621035058430718
310,BFS,0.05621035058430718
54,BFS,0.05621035058430718
592,BFS,0.05621035058430718
368,BFS,0.05621035058430718
532,BFS,0.05621035058430718
