Padrao,Busca,DensidadeRegiao
587,BFS,0.11763454317897372
2,BFS,0.11763454317897372
6,BFS,0.11763454317897372
10,BFS,0.11763454317897372
13,BFS,0.11763454317897372
15,BFS,0.11763454317897372
17,BFS,0.11763454317897372
27,BFS,0.11763454317897372
32,BFS,0.11763454317897372
33,BFS,0.11763454317897372
37,BFS,0.11763454317897372
38,BFS,0.11763454317897372
39,BFS,0.11763454317897372
41,BFS,0.11763454317897372
48,BFS,0.11763454317897372
57,BFS,0.11763454317897372
58,BFS,0.11763454317897372
63,BFS,0.11763454317897372
75,BFS,0.11763454317897372
80,BFS,0.11763454317897372
81,BFS,0.11763454317897372
85,BFS,0.11763454317897372
86,BFS,0.11763454317897372
89,BFS,0.11763454317897372
91,BFS,0.11763454317897372
96,BFS,0.11763454317897372
101,BFS,0.11763454317897372
102,BFS,0.11763454317897372
108,BFS,0.11763454317897372
127,BFS,0.11763454317897372
133,BFS,0.11763454317897372
136,BFS,0.11763454317897372
137,BFS,0.11763454317897372
140,BFS,0.11763454317897372
141,BFS,0.11763454317897372
143,BFS,0.11763454317897372
144,BFS,0.11763454317897372
146,BFS,0.11763454317897372
147,BFS,0.11763454317897372
148,BFS,0.11763454317897372
158,BFS,0.11763454317897372
159,BFS,0.11763454317897372
167,BFS,0.11763454317897372
169,BFS,0.11763454317897372
170,BFS,0.11763454317897372
171,BFS,0.11763454317897372
178,BFS,0.11763454317897372
180,BFS,0.11763454317897372
188,BFS,0.11763454317897372
199,BFS,0.11763454317897372
203,BFS,0.11763454317897372
204,BFS,0.11763454317897372
205,BFS,0.11763454317897372
214,BFS,0.11763454317897372
216,BFS,0.11763454317897372
218,BFS,0.11763454317897372
224,BFS,0.11763454317897372
225,BFS,0.11763454317897372
228,BFS,0.11763454317897372
229,BFS,0.11763454317897372
230,BFS,0.11763454317897372
233,BFS,0.11763454317897372
240,BFS,0.11763454317897372
244,BFS,0.11763454317897372
249,BFS,0.11763454317897372
252,BFS,0.11763454317897372
253,BFS,0.11763454317897372
255,BFS,0.11763454317897372
256,BFS,0.11763454317897372
261,BFS,0.11763454317897372
264,BFS,0.11763454317897372
265,BFS,0.11763454317897372
268,BFS,0.11763454317897372
270,BFS,0.11763454317897372
271,BFS,0.11763454317897372
277,BFS,0.11763454317897372
280,BFS,0.11763454317897372
282,BFS,0.11763454317897372
283,BFS,0.11763454317897372
284,BFS,0.11763454317897372
288,BFS,0.11763454317897372
289,BFS,0.11763454317897372
296,BFS,0.11763454317897372
297,BFS,0.11763454317897372
302,BFS,0.11763454317897372
312,BFS,0.11763454317897372
317,BFS,0.11763454317897372
321,BFS,0.11763454317897372
323,BFS,0.11763454317897372
334,BFS,0.11763454317897372
339,BFS,0.11763454317897372
349,BFS,0.11763454317897372
357,BFS,0.11763454317897372
358,BFS,0.11763454317897372
359,BFS,0.11763454317897372
363,BFS,0.11763454317897372
375,BFS,0.11763454317897372
376,BFS,0.11763454317897372
381,BFS,0.11763454317897372
409,BFS,0.11763454317897372
410,BFS,0.11763454317897372
418,BFS,0.11763454317897372
419,BFS,0.11763454317897372
420,BFS,0.11763454317897372
430,BFS,0.11763454317897372
433,BFS,0.11763454317897372
437,BFS,0.11763454317897372
438,BFS,0.11763454317897372
