Padrao,Busca,DensidadeRegiao
242,BFS,0.33202602602602604
0,BFS,0.33202602602602604
2,BFS,0.33202602602602604
3,BFS,0.33202602602602604
5,BFS,0.33202602602602604
6,BFS,0.33202602602602604
8,BFS,0.33202602602602604
10,BFS,0.33202602602602604
14,BFS,0.33202602602602604
15,BFS,0.33202602602602604
21,BFS,0.33202602602602604
24,BFS,0.33202602602602604
25,BFS,0.33202602602602604
27,BFS,0.33202602602602604
29,BFS,0.33202602602602604
31,BFS,0.33202602602602604
33,BFS,0.33202602602602604
34,BFS,0.33202602602602604
35,BFS,0.33202602602602604
36,BFS,0.33202602602602604
37,BFS,0.33202602602602604
39,BFS,0.33202602602602604
40,BFS,0.33202602602602604
42,BFS,0.33202602602602604
45,BFS,0.33202602602602604
46,BFS,0.33202602602602604
52,BFS,0.33202602602602604
53,BFS,0.33202602602602604
55,BFS,0.33202602602602604
56,BFS,0.33202602602602604
58,BFS,0.33202602602602604
59,BFS,0.33202602602602604
60,BFS,0.33202602602602604
62,BFS,0.33202602602602604
63,BFS,0.33202602602602604
65,BFS,0.33202602602602604
68,BFS,0.33202602602602604
69,BFS,0.33202602602602604
71,BFS,0.33202602602602604
73,BFS,0.33202602602602604
75,BFS,0.33202602602602604
76,BFS,0.33202602602602604
77,BFS,0.33202602602602604
78,BFS,0.33202602602602604
81,BFS,0.33202602602602604
84,BFS,0.33202602602602604
85,BFS,0.33202602602602604
86,BFS,0.33202602602602604
91,BFS,0.33202602602602604
92,BFS,0.33202602602602604
96,BFS,0.33202602602602604
97,BFS,0.33202602602602604
98,BFS,0.33202602602602604
99,BFS,0.33202602602602604
101,BFS,0.33202602602602604
102,BFS,0.33202602602602604
103,BFS,0.33202602602602604
104,BFS,0.33202602602602604
107,BFS,0.33202602602602604
108,BFS,0.33202602602602604
109,BFS,0.33202602602602604
110,BFS,0.33202602602602604
112,BFS,0.33202602602602604
116,BFS,0.33202602602602604
117,BFS,0.33202602602602604
118,BFS,0.33202602602602604
123,BFS,0.33202602602602604
124,BFS,0.33202602602602604
125,BFS,0.33202602602602604
126,BFS,0.33202602602602604
127,BFS,0.33202602602602604
129,BFS,0.33202602602602604
131,BFS,0.33202602602602604
132,BFS,0.33202602602602604
134,BFS,0.33202602602602604
136,BFS,0.33202602602602604
137,BFS,0.33202602602602604
141,BFS,0.33202602602602604
142,BFS,0.33202602602602604
145,BFS,0.33202602602602604
148,BFS,0.33202602602602604
150,BFS,0.33202602602602604
153,BFS,0.33202602602602604
154,BFS,0.33202602602602604
155,BFS,0.33202602602602604
159,BFS,0.33202602602602604
162,BFS,0.33202602602602604
163,BFS,0.33202602602602604
164,BFS,0.33202602602602604
165,BFS,0.33202602602602604
166,BFS,0.33202602602602604
172,BFS,0.33202602602602604
175,BFS,0.33202602602602604
177,BFS,0.33202602602602604
181,BFS,0.33202602602602604
184,BFS,0.33202602602602604
187,BFS,0.33202602602602604
188,BFS,0.33202602602602604
190,BFS,0.33202602602602604
191,BFS,0.33202602602602604
192,BFS,0.33202602602602604
193,BFS,0.33202602602602604
197,BFS,0.33202602602602604
198,BFS,0.33202602602602604
200,BFS,0.33202602602602604
201,BFS,0.33202602602602604
202,BFS,0.33202602602602604
204,BFS,0.33202602602602604
205,BFS,0.33202602602602604
206,BFS,0.33202602602602604
209,BFS,0.33202602602602604
210,BFS,0.33202602602602604
212,BFS,0.33202602602602604
214,BFS,0.33202602602602604
216,BFS,0.33202602602602604
219,BFS,0.33202602602602604
222,BFS,0.33202602602602604
225,BFS,0.33202602602602604
226,BFS,0.33202602602602604
228,BFS,0.33202602602602604
229,BFS,0.33202602602602604
230,BFS,0.33202602602602604
231,BFS,0.33202602602602604
232,BFS,0.33202602602602604
233,BFS,0.33202602602602604
234,BFS,0.33202602602602604
235,BFS,0.33202602602602604
236,BFS,0.33202602602602604
238,BFS,0.33202602602602604
245,BFS,0.33202602602602604
246,BFS,0.33202602602602604
247,BFS,0.33202602602602604
249,BFS,0.33202602602602604
250,BFS,0.33202602602602604
254,BFS,0.33202602602602604
255,BFS,0.33202602602602604
257,BFS,0.33202602602602604
259,BFS,0.33202602602602604
261,BFS,0.33202602602602604
262,BFS,0.33202602602602604
264,BFS,0.33202602602602604
265,BFS,0.33202602602602604
266,BFS,0.33202602602602604
267,BFS,0.33202602602602604
268,BFS,0.33202602602602604
269,BFS,0.33202602602602604
270,BFS,0.33202602602602604
273,BFS,0.33202602602602604
274,BFS,0.33202602602602604
276,BFS,0.33202602602602604
278,BFS,0.33202602602602604
279,BFS,0.33202602602602604
280,BFS,0.33202602602602604
282,BFS,0.33202602602602604
283,BFS,0.33202602602602604
284,BFS,0.33202602602602604
286,BFS,0.33202602602602604
291,BFS,0.33202602602602604
292,BFS,0.33202602602602604
296,BFS,0.33202602602602604
297,BFS,0.33202602602602604
298,BFS,0.33202602602602604
303,BFS,0.33202602602602604
309,BFS,0.33202602602602604
310,BFS,0.33202602602602604
312,BFS,0.33202602602602604
313,BFS,0.33202602602602604
314,BFS,0.33202602602602604
315,BFS,0.33202602602602604
316,BFS,0.33202602602602604
317,BFS,0.33202602602602604
318,BFS,0.33202602602602604
319,BFS,0.33202602602602604
322,BFS,0.33202602602602604
326,BFS,0.33202602602602604
327,BFS,0.33202602602602604
328,BFS,0.33202602602602604
329,BFS,0.33202602602602604
330,BFS,0.33202602602602604
331,BFS,0.33202602602602604
332,BFS,0.33202602602602604
333,BFS,0.33202602602602604
334,BFS,0.33202602602602604
335,BFS,0.33202602602602604
