Padrao,Busca,DensidadeRegiao
1,DFS,0.0800835893160978
11,DFS,0.0800835893160978
6,DFS,0.0800835893160978
45,DFS,0.0800835893160978
8,DFS,0.0800835893160978
19,DFS,0.0800835893160978
13,DFS,0.0800835893160978
28,DFS,0.0800835893160978
37,DFS,0.0800835893160978
41,DFS,0.0800835893160978
50,DFS,0.0800835893160978
81,DFS,0.0800835893160978
42,DFS,0.0800835893160978
61,DFS,0.0800835893160978
30,DFS,0.0800835893160978
129,DFS,0.0800835893160978
3,DFS,0.0800835893160978
34,DFS,0.0800835893160978
57,DFS,0.0800835893160978
40,DFS,0.0800835893160978
60,DFS,0.0800835893160978
21,DFS,0.0800835893160978
20,DFS,0.0800835893160978
102,DFS,0.0800835893160978
92,DFS,0.0800835893160978
65,DFS,0.0800835893160978
89,DFS,0.0800835893160978
72,DFS,0.0800835893160978
108,DFS,0.0800835893160978
128,DFS,0.0800835893160978
66,DFS,0.0800835893160978
109,DFS,0.0800835893160978
49,DFS,0.0800835893160978
58,DFS,0.0800835893160978
83,DFS,0.0800835893160978
17,DFS,0.0800835893160978
150,DFS,0.0800835893160978
24,DFS,0.0800835893160978
140,DFS,0.0800835893160978
147,DFS,0.0800835893160978
25,DFS,0.0800835893160978
33,DFS,0.0800835893160978
51,DFS,0.0800835893160978
126,DFS,0.0800835893160978
97,DFS,0.0800835893160978
86,DFS,0.0800835893160978
115,DFS,0.0800835893160978
96,DFS,0.0800835893160978
241,DFS,0.0800835893160978
237,DFS,0.0800835893160978
68,DFS,0.0800835893160978
80,DFS,0.0800835893160978
38,DFS,0.0800835893160978
62,DFS,0.0800835893160978
71,DFS,0.0800835893160978
145,DFS,0.0800835893160978
116,DFS,0.0800835893160978
176,DFS,0.0800835893160978
173,DFS,0.0800835893160978
119,DFS,0.0800835893160978
73,DFS,0.0800835893160978
118,DFS,0.0800835893160978
133,DFS,0.0800835893160978
64,DFS,0.0800835893160978
199,DFS,0.0800835893160978
282,DFS,0.0800835893160978
148,DFS,0.0800835893160978
113,DFS,0.0800835893160978
142,DFS,0.0800835893160978
152,DFS,0.0800835893160978
153,DFS,0.0800835893160978
159,DFS,0.0800835893160978
151,DFS,0.0800835893160978
225,DFS,0.0800835893160978
299,DFS,0.0800835893160978
431,DFS,0.0800835893160978
157,DFS,0.0800835893160978
306,DFS,0.0800835893160978
78,DFS,0.0800835893160978
250,DFS,0.0800835893160978
120,DFS,0.0800835893160978
144,DFS,0.0800835893160978
121,DFS,0.0800835893160978
143,DFS,0.0800835893160978
171,DFS,0.0800835893160978
263,DFS,0.0800835893160978
149,DFS,0.0800835893160978
227,DFS,0.0800835893160978
261,DFS,0.0800835893160978
228,DFS,0.0800835893160978
204,DFS,0.0800835893160978
209,DFS,0.0800835893160978
182,DFS,0.0800835893160978
106,DFS,0.0800835893160978
200,DFS,0.0800835893160978
207,DFS,0.0800835893160978
270,DFS,0.0800835893160978
300,DFS,0.0800835893160978
244,DFS,0.0800835893160978
198,DFS,0.0800835893160978
130,DFS,0.0800835893160978
170,DFS,0.0800835893160978
220,DFS,0.0800835893160978
122,DFS,0.0800835893160978
275,DFS,0.0800835893160978
312,DFS,0.0800835893160978
219,DFS,0.0800835893160978
233,DFS,0.0800835893160978
266,DFS,0.0800835893160978
313,DFS,0.0800835893160978
293,DFS,0.0800835893160978
316,DFS,0.0800835893160978
328,DFS,0.0800835893160978
427,DFS,0.0800835893160978
277,DFS,0.0800835893160978
180,DFS,0.0800835893160978
238,DFS,0.0800835893160978
289,DFS,0.0800835893160978
218,DFS,0.0800835893160978
223,DFS,0.0800835893160978
226,DFS,0.0800835893160978
372,DFS,0.0800835893160978
311,DFS,0.0800835893160978
308,DFS,0.0800835893160978
325,DFS,0.0800835893160978
296,DFS,0.0800835893160978
216,DFS,0.0800835893160978
377,DFS,0.0800835893160978
411,DFS,0.0800835893160978
341,DFS,0.0800835893160978
103,DFS,0.0800835893160978
295,DFS,0.0800835893160978
298,DFS,0.0800835893160978
324,DFS,0.0800835893160978
319,DFS,0.0800835893160978
179,DFS,0.0800835893160978
288,DFS,0.0800835893160978
489,DFS,0.0800835893160978
339,DFS,0.0800835893160978
284,DFS,0.0800835893160978
359,DFS,0.0800835893160978
214,DFS,0.0800835893160978
256,DFS,0.0800835893160978
388,DFS,0.0800835893160978
258,DFS,0.0800835893160978
